No,Type,Title,Authors,Track,Paper_Link,PDF_Link,OpenReview
1475,Method,Tensor Decomposition Based Memory-Efficient Incremental Learning,"Yuhang Li, Guoxu Zhou, Zhenhao Huang, Xinqi Chen, Yuning Qiu, Qibin Zhao",Main,https://proceedings.mlr.press/v267/li25dy.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dy/li25dy.pdf,https://openreview.net/forum?id=lWvj3jifuO
1476,Method,Geometric Representation Condition Improves Equivariant Molecule Generation,"Zian Li, Cai Zhou, Xiyuan Wang, Xingang Peng, Muhan Zhang",Main,https://proceedings.mlr.press/v267/li25dz.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25dz/li25dz.pdf,https://openreview.net/forum?id=79O2XccGXZ
1477,Method,EduLLM: Leveraging Large Language Models and Framelet-Based Signed Hypergraph Neural Networks for Student Performance Prediction,"Ming Li, Yukang Cheng, Lu Bai, Feilong Cao, Ke Lv, Jiye Liang, Pietro Lio",Main,https://proceedings.mlr.press/v267/li25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25e/li25e.pdf,https://openreview.net/forum?id=60q5yK7yjW
1478,Method,L-Diffusion: Laplace Diffusion for Efficient Pathology Image Segmentation,"Weihan Li, Linyun Zhou, Jian Yang, Shengxuming Zhang, Xiangtong Du, Xiuming Zhang, Jing Zhang, Chaoqing Xu, Mingli Song, Zunlei Feng",Main,https://proceedings.mlr.press/v267/li25ea.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ea/li25ea.pdf,https://openreview.net/forum?id=2veJwf07RN
1479,Method,Addressing Imbalanced Domain-Incremental Learning through Dual-Balance Collaborative Experts,"Lan Li, Da-Wei Zhou, Han-Jia Ye, De-Chuan Zhan",Main,https://proceedings.mlr.press/v267/li25eb.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25eb/li25eb.pdf,https://openreview.net/forum?id=dwjwvTwV3V
1480,Method,Position: Supervised Classifiers Answer the Wrong Questions for OOD Detection,"Yucen Lily Li, Daohan Lu, Polina Kirichenko, Shikai Qiu, Tim G. J. Rudner, C. Bayan Bruss, Andrew Gordon Wilson",Position,https://proceedings.mlr.press/v267/li25ec.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25ec/li25ec.pdf,https://openreview.net/forum?id=UXZJ3aL8vE
1481,Method,Near Optimal Non-asymptotic Sample Complexity of 1-Identification,"Zitian Li, Wang Chi Cheung",Main,https://proceedings.mlr.press/v267/li25f.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25f/li25f.pdf,https://openreview.net/forum?id=nymm7XlXvZ
1482,Method,Transformer-Based Spatial-Temporal Counterfactual Outcomes Estimation,"He Li, Haoang Chi, Mingyu Liu, Wanrong Huang, Liyang Xu, Wenjing Yang",Main,https://proceedings.mlr.press/v267/li25g.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25g/li25g.pdf,https://openreview.net/forum?id=YVU391OrrK
1483,Dataset,From Crowdsourced Data to High-quality Benchmarks: Arena-Hard and Benchbuilder Pipeline,"Tianle Li, Wei-Lin Chiang, Evan Frick, Lisa Dunlap, Tianhao Wu, Banghua Zhu, Joseph E. Gonzalez, Ion Stoica",Main,https://proceedings.mlr.press/v267/li25h.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25h/li25h.pdf,https://openreview.net/forum?id=KfTf9vFvSn
1484,Method,Eliciting Language Model Behaviors with Investigator Agents,"Xiang Lisa Li, Neil Chowdhury, Daniel D. Johnson, Tatsunori Hashimoto, Percy Liang, Sarah Schwettmann, Jacob Steinhardt",Main,https://proceedings.mlr.press/v267/li25i.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25i/li25i.pdf,https://openreview.net/forum?id=AulTigiaMv
1485,Method,Fishers for Free? Approximating the Fisher Information Matrix by Recycling the Squared Gradient Accumulator,"Yu Xin Li, Felix Dangel, Derek Tam, Colin Raffel",Main,https://proceedings.mlr.press/v267/li25j.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25j/li25j.pdf,https://openreview.net/forum?id=m3zrHhiCCj
1486,Method,Towards Black-Box Membership Inference Attack for Diffusion Models,"Jingwei Li, Jing Dong, Tianxing He, Jingzhao Zhang",Main,https://proceedings.mlr.press/v267/li25k.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25k/li25k.pdf,https://openreview.net/forum?id=UlHHz2XYP7
1487,Dataset,WOMD-Reasoning: A Large-Scale Dataset for Interaction Reasoning in Driving,"Yiheng Li, Cunxin Fan, Chongjian Ge, Seth Z. Zhao, Chenran Li, Chenfeng Xu, Huaxiu Yao, Masayoshi Tomizuka, Bolei Zhou, Chen Tang, Mingyu Ding, Wei Zhan",Main,https://proceedings.mlr.press/v267/li25l.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25l/li25l.pdf,https://openreview.net/forum?id=lTBq5LOUKC
1488,Method,Morse: Dual-Sampling for Lossless Acceleration of Diffusion Models,"Chao Li, Jiawei Fan, Anbang Yao",Main,https://proceedings.mlr.press/v267/li25m.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25m/li25m.pdf,https://openreview.net/forum?id=Gdcwm4LLfb
1489,Method,Clients Collaborate: Flexible Differentially Private Federated Learning with Guaranteed Improvement of Utility-Privacy Trade-off,"Yuecheng Li, Lele Fu, Tong Wang, Jian Lou, Bin Chen, Lei Yang, Jian Shen, Zibin Zheng, Chuan Chen",Main,https://proceedings.mlr.press/v267/li25n.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25n/li25n.pdf,https://openreview.net/forum?id=C7dmhyTDrx
1490,Method,RuleAdapter: Dynamic Rules for training Safety Reward Models in RLHF,"Xiaomin Li, Mingye Gao, Zhiwei Zhang, Jingxuan Fan, Weiyu Li",Main,https://proceedings.mlr.press/v267/li25o.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25o/li25o.pdf,https://openreview.net/forum?id=tcMWVgYf8f
1491,Dataset,Core Knowledge Deficits in Multi-Modal Language Models,"Yijiang Li, Qingying Gao, Tianwei Zhao, Bingyang Wang, Haoran Sun, Haiyun Lyu, Robert D. Hawkins, Nuno Vasconcelos, Tal Golan, Dezhi Luo, Hokin Deng",Main,https://proceedings.mlr.press/v267/li25p.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25p/li25p.pdf,https://openreview.net/forum?id=EIK6xxIoCB
1492,Method,An Efficient Private GPT Never Autoregressively Decodes,"Zhengyi Li, Yue Guan, Kang Yang, Yu Feng, Ning Liu, Yu Yu, Jingwen Leng, Minyi Guo",Main,https://proceedings.mlr.press/v267/li25q.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25q/li25q.pdf,https://openreview.net/forum?id=On7Ffq7Qde
1493,Method,(How) Do Language Models Track State?,"Belinda Z. Li, Zifan Carl Guo, Jacob Andreas",Main,https://proceedings.mlr.press/v267/li25r.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25r/li25r.pdf,https://openreview.net/forum?id=8SXosAVIFH
1494,Method,Instruct2See: Learning to Remove Any Obstructions Across Distributions,"Junhang Li, Yu Guo, Chuhua Xian, Shengfeng He",Main,https://proceedings.mlr.press/v267/li25s.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25s/li25s.pdf,https://openreview.net/forum?id=RmQnijtu6h
1495,Method,CodeIO: Condensing Reasoning Patterns via Code Input-Output Prediction,"Junlong Li, Daya Guo, Dejian Yang, Runxin Xu, Yu Wu, Junxian He",Main,https://proceedings.mlr.press/v267/li25t.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25t/li25t.pdf,https://openreview.net/forum?id=feIaF6vYFl
1496,Method,Eigen Analysis of Conjugate Kernel and Neural Tangent Kernel,"Xiangchao Li, Xiao Han, Qing Yang",Main,https://proceedings.mlr.press/v267/li25u.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25u/li25u.pdf,https://openreview.net/forum?id=F4HByzTu69
1497,Method,R*: Efficient Reward Design via Reward Structure Evolution and Parameter Alignment Optimization with Large Language Models,"Pengyi Li, Jianye Hao, Hongyao Tang, Yifu Yuan, Jinbin Qiao, Zibin Dong, Yan Zheng",Main,https://proceedings.mlr.press/v267/li25v.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25v/li25v.pdf,https://openreview.net/forum?id=qZMLrURRr9
1498,Method,Average Sensitivity of Hierarchical $k$-Median Clustering,"Shijie Li, Weiqiang He, Ruobing Bai, Pan Peng",Main,https://proceedings.mlr.press/v267/li25w.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25w/li25w.pdf,https://openreview.net/forum?id=6BJFle1f23
1499,Method,Flat-LoRA: Low-Rank Adaptation over a Flat Loss Landscape,"Tao Li, Zhengbao He, Yujun Li, Yasheng Wang, Lifeng Shang, Xiaolin Huang",Main,https://proceedings.mlr.press/v267/li25x.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25x/li25x.pdf,https://openreview.net/forum?id=3Qj3xSwN2I
1500,Method,What Limits Bidirectional Model’s Generative Capabilities? A Uni-Bi-Directional Mixture-of-Expert Method For Bidirectional Fine-tuning,"Zuchao Li, Yonghua Hei, Qiwei Li, Lefei Zhang, Ping Wang, Hai Zhao, Baoyuan Qi, Liu Guoming",Main,https://proceedings.mlr.press/v267/li25y.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25y/li25y.pdf,https://openreview.net/forum?id=kPqvx2mvec
1501,Method,Optimal Task Order for Continual Learning of Multiple Tasks,"Ziyan Li, Naoki Hiratani",Main,https://proceedings.mlr.press/v267/li25z.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/li25z/li25z.pdf,https://openreview.net/forum?id=145So0OrGC
1502,Dataset,"AffectGPT: A New Dataset, Model, and Benchmark for Emotion Understanding with Multimodal Large Language Models","Zheng Lian, Haoyu Chen, Lan Chen, Haiyang Sun, Licai Sun, Yong Ren, Zebang Cheng, Bin Liu, Rui Liu, Xiaojiang Peng, Jiangyan Yi, Jianhua Tao",Main,https://proceedings.mlr.press/v267/lian25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lian25a/lian25a.pdf,https://openreview.net/forum?id=xmbdACI0xu
1503,Dataset,OV-MER: Towards Open-Vocabulary Multimodal Emotion Recognition,"Zheng Lian, Haiyang Sun, Licai Sun, Haoyu Chen, Lan Chen, Hao Gu, Zhuofan Wen, Shun Chen, Zhang Siyuan, Hailiang Yao, Bin Liu, Rui Liu, Shan Liang, Ya Li, Jiangyan Yi, Jianhua Tao",Main,https://proceedings.mlr.press/v267/lian25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/lian25b/lian25b.pdf,https://openreview.net/forum?id=Y8lfuSoqQz
1504,Method,Mitigating Over-Squashing in Graph Neural Networks by Spectrum-Preserving Sparsification,"Langzhang Liang, Fanchen Bu, Zixing Song, Zenglin Xu, Shirui Pan, Kijung Shin",Main,https://proceedings.mlr.press/v267/liang25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25a/liang25a.pdf,https://openreview.net/forum?id=NiMu23k0Ym
1505,Method,Efficient Bisection Projection to Ensure Neural-Network Solution Feasibility for Optimization over General Set,"Enming Liang, Minghua Chen",Main,https://proceedings.mlr.press/v267/liang25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25b/liang25b.pdf,https://openreview.net/forum?id=HWN9CAfcav
1506,Method,Achieving Linear Speedup and Near-Optimal Complexity for Decentralized Optimization over Row-stochastic Networks,"Liyuan Liang, Xinyi Chen, Gan Luo, Kun Yuan",Main,https://proceedings.mlr.press/v267/liang25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25c/liang25c.pdf,https://openreview.net/forum?id=UKR3HsAFkC
1507,Method,ROPO: Robust Preference Optimization for Large Language Models,"Xize Liang, Chao Chen, Shuang Qiu, Jie Wang, Yue Wu, Zhihang Fu, Hanzhu Chen, Feng Wu, Jieping Ye",Main,https://proceedings.mlr.press/v267/liang25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25d/liang25d.pdf,https://openreview.net/forum?id=5WEmyTooVV
1508,Method,Simultaneous Multi-Robot Motion Planning with Projected Diffusion Models,"Jinhao Liang, Jacob K Christopher, Sven Koenig, Ferdinando Fioretto",Main,https://proceedings.mlr.press/v267/liang25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25e/liang25e.pdf,https://openreview.net/forum?id=Sp7jclUwkV
1509,Method,Does Low Rank Adaptation Lead to Lower Robustness against Training-Time Attacks?,"Zi Liang, Haibo Hu, Qingqing Ye, Yaxin Xiao, Ronghua Li",Main,https://proceedings.mlr.press/v267/liang25f.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25f/liang25f.pdf,https://openreview.net/forum?id=l6uwlGANSz
1510,Method,Contrastive Learning with Simplicial Convolutional Networks for Short-Text Classification,"Huang Liang, Benedict Lee, Daniel Hui Loong Ng, Kelin Xia",Main,https://proceedings.mlr.press/v267/liang25g.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25g/liang25g.pdf,https://openreview.net/forum?id=I6UAeNdvFe
1511,Method,ML$^2$-GCL: Manifold Learning Inspired Lightweight Graph Contrastive Learning,"Jianqing Liang, Zhiqiang Li, Xinkai Wei, Yuan Liu, Zhiqiang Wang",Main,https://proceedings.mlr.press/v267/liang25h.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25h/liang25h.pdf,https://openreview.net/forum?id=irY40jSwCH
1512,Method,TextCenGen: Attention-Guided Text-Centric Background Adaptation for Text-to-Image Generation,"Tianyi Liang, Jiangqi Liu, Yifei Huang, Shiqi Jiang, Jianshen Shi, Changbo Wang, Chenhui Li",Main,https://proceedings.mlr.press/v267/liang25i.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25i/liang25i.pdf,https://openreview.net/forum?id=nGjw3UxRf2
1513,Method,COKE: Core Kernel for More Efficient Approximation of Kernel Weights in Multiple Kernel Clustering,"Weixuan Liang, Xinwang Liu, Ke Liang, Jiyuan Liu, En Zhu",Main,https://proceedings.mlr.press/v267/liang25j.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25j/liang25j.pdf,https://openreview.net/forum?id=0BsEMZDzWr
1514,Method,BinauralFlow: A Causal and Streamable Approach for High-Quality Binaural Speech Synthesis with Flow Matching Models,"Susan Liang, Dejan Markovic, Israel D. Gebru, Steven Krenn, Todd Keebler, Jacob Sandakly, Frank Yu, Samuel Hassel, Chenliang Xu, Alexander Richard",Main,https://proceedings.mlr.press/v267/liang25k.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25k/liang25k.pdf,https://openreview.net/forum?id=992yMPvMqV
1515,Method,Enhancing Performance of Explainable AI Models with Constrained Concept Refinement,"Geyu Liang, Senne Michielssen, Salar Fattahi",Main,https://proceedings.mlr.press/v267/liang25l.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25l/liang25l.pdf,https://openreview.net/forum?id=VRGc8KrBdP
1516,Method,Synonymous Variational Inference for Perceptual Image Compression,"Zijian Liang, Kai Niu, Changshuo Wang, Jin Xu, Ping Zhang",Main,https://proceedings.mlr.press/v267/liang25m.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25m/liang25m.pdf,https://openreview.net/forum?id=ialr09SfeJ
1517,Method,Compositional Generalization via Forced Rendering of Disentangled Latents,"Qiyao Liang, Daoyuan Qian, Liu Ziyin, Ila R Fiete",Main,https://proceedings.mlr.press/v267/liang25n.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25n/liang25n.pdf,https://openreview.net/forum?id=rkHCHI5H5W
1518,Method,Robust Automatic Modulation Classification with Fuzzy Regularization,"Xinyan Liang, Ruijie Sang, Yuhua Qian, Qian Guo, Feijiang Li, Liang Du",Main,https://proceedings.mlr.press/v267/liang25o.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25o/liang25o.pdf,https://openreview.net/forum?id=DDIGCk25BO
1519,Method,Trusted Multi-View Classification with Expert Knowledge Constraints,"Xinyan Liang, Shijie Wang, Yuhua Qian, Qian Guo, Liang Du, Bingbing Jiang, Tingjin Luo, Feijiang Li",Main,https://proceedings.mlr.press/v267/liang25p.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25p/liang25p.pdf,https://openreview.net/forum?id=U64wEbM7NB
1520,Method,Boosting Multi-Domain Fine-Tuning of Large Language Models through Evolving Interactions between Samples,"Xize Liang, Lin Yang, Jie Wang, Yiyang Lu, Runyu Wu, Hanzhu Chen, Jianye Hao",Main,https://proceedings.mlr.press/v267/liang25q.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25q/liang25q.pdf,https://openreview.net/forum?id=Si0HHbjBfU
1521,Method,BSO: Binary Spiking Online Optimization Algorithm,"Yu Liang, Yu Yang, Wenjie Wei, Ammar Belatreche, Shuai Wang, Malu Zhang, Yang Yang",Main,https://proceedings.mlr.press/v267/liang25r.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liang25r/liang25r.pdf,https://openreview.net/forum?id=V2bw5SmpF6
1522,Method,BOPO: Neural Combinatorial Optimization via Best-anchored and Objective-guided Preference Optimization,"Zijun Liao, Jinbiao Chen, Debing Wang, Zizhen Zhang, Jiahai Wang",Main,https://proceedings.mlr.press/v267/liao25a.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25a/liao25a.pdf,https://openreview.net/forum?id=FLy6yXdrlW
1523,Method,Curvature-aware Graph Attention for PDEs on Manifolds,"Yunfeng Liao, Jiawen Guan, Xiucheng Li",Main,https://proceedings.mlr.press/v267/liao25b.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25b/liao25b.pdf,https://openreview.net/forum?id=vWYLQ0VPJx
1524,Method,Splitting with Importance-aware Updating for Heterogeneous Federated Learning with Large Language Models,"Yangxu Liao, Wenke Huang, Guancheng Wan, Jian Liang, Bin Yang, Mang Ye",Main,https://proceedings.mlr.press/v267/liao25c.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25c/liao25c.pdf,https://openreview.net/forum?id=ny0m8YEUzH
1525,Method,Divide and Conquer: Exploring Language-centric Tree Reasoning for Video Question-Answering,"Zhaohe Liao, Jiangtong Li, Siyu Sun, Qingyang Liu, Fengshun Xiao, Tianjiao Li, Qiang Zhang, Guang Chen, Li Niu, Changjun Jiang, Liqing Zhang",Main,https://proceedings.mlr.press/v267/liao25d.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25d/liao25d.pdf,https://openreview.net/forum?id=yTpn3QY9Ff
1526,Method,FOCoOp: Enhancing Out-of-Distribution Robustness in Federated Prompt Learning for Vision-Language Models,"Xinting Liao, Weiming Liu, Jiaming Qian, Pengyang Zhou, Jiahe Xu, Wenjie Wang, Chaochao Chen, Xiaolin Zheng, Tat-Seng Chua",Main,https://proceedings.mlr.press/v267/liao25e.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25e/liao25e.pdf,https://openreview.net/forum?id=XCLZgbm99O
1527,Method,Reward-Guided Speculative Decoding for Efficient LLM Reasoning,"Baohao Liao, Yuhui Xu, Hanze Dong, Junnan Li, Christof Monz, Silvio Savarese, Doyen Sahoo, Caiming Xiong",Main,https://proceedings.mlr.press/v267/liao25f.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25f/liao25f.pdf,https://openreview.net/forum?id=AVeskAAETB
1528,Method,BOOD: Boundary-based Out-Of-Distribution Data Generation,"Qilin Liao, Shuo Yang, Bo Zhao, Ping Luo, Hengshuang Zhao",Main,https://proceedings.mlr.press/v267/liao25g.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25g/liao25g.pdf,https://openreview.net/forum?id=mEEiiUXQ7O
1529,Method,Unifews: You Need Fewer Operations for Efficient Graph Neural Networks,"Ningyi Liao, Zihao Yu, Ruixiao Zeng, Siqiang Luo",Main,https://proceedings.mlr.press/v267/liao25h.html,https://raw.githubusercontent.com/mlresearch/v267/main/assets/liao25h/liao25h.pdf,https://openreview.net/forum?id=INg866tEaT
