No,Type,Title,Authors,Volume,DOI,Paper_Link
88,Dataset,MammoExpert: Benchmarking Chain-of-Thought Reasoning in Mammography Diagnosis,"Di Dai, Bo Liu, Youcheng Li, Haojun Yu, Zhuohang Bian, Quanlin Wu, Dong Wang, Sichen Meng, Hongye Xuan, Zijie Lan, Shenda Hong, Liwei Wang",10.1145/3770855,10.1145/3770855.3818933,https://doi.org/10.1145/3770855.3818933
89,Dataset,Habitat Inference from Biodiversity Field Notes,"Mahsa Hadikhah Mozhdehi, Steven Schockaert, Sarah E. Perkins, Christopher B. Jones",10.1145/3770855,10.1145/3770855.3818941,https://doi.org/10.1145/3770855.3818941
90,Dataset,From Noisy STEM to Crystal Structure: Evidence-Structure CoDiffusion under Composition Constraints,"Guangyao Chen, Fengqi You",10.1145/3770855,10.1145/3770855.3818950,https://doi.org/10.1145/3770855.3818950
91,Dataset,TCG-LLM: Physics-aware Fine-tuning with Quality-based Reward Shaping for Tropical Cyclogenesis Detection and Localization,"Zhaoyang Ma, Zelin Zang, Dongfang Ma",10.1145/3770855,10.1145/3770855.3818952,https://doi.org/10.1145/3770855.3818952
92,Dataset,Condition-Gated Reasoning for Context-Dependent Biomedical Question Answering,"Jash Rajesh Parekh, Wonbin Kweon, Joey Chan, Rezarta Islamaj, Robert Leaman, Pengcheng Jiang, Chih-Hsuan Wei, Zhizheng Wang, Zhiyong Lu, Jiawei Han",10.1145/3770855,10.1145/3770855.3818963,https://doi.org/10.1145/3770855.3818963
93,Dataset,The Scaling Bottleneck of Human Mobility Modeling,"Lifeng Lin, Hangli Ge, Xiang Zhang, Yao Yao, Kazuma Hatano, Ryosuke Shibasaki, Noboru Koshizuka",10.1145/3770855,10.1145/3770855.3818976,https://doi.org/10.1145/3770855.3818976
94,Dataset,Are LLMs Socially Adaptive? Contrasting Belief Evolution in Large Language Models and Humans,"Yu Lei, Hao Liu, Chengxing Xie, Songjia Liu, Zhiyu Yin, Canyu Chen, Guohao Li, Philip Torr, Zhen Wu",10.1145/3770855,10.1145/3770855.3818977,https://doi.org/10.1145/3770855.3818977
95,Dataset,SciChart: Visual Question Answering and Reasoning for Scientific Spectral Chart,"Tan Yue, Rui Mao, Xuzhao Shi, Zilong Song, Siyuan Xu, Yu Yan, Ziyuan Liao, Zonghai Hu, Dongyan Zhao",10.1145/3770855,10.1145/3770855.3818985,https://doi.org/10.1145/3770855.3818985
96,Dataset,Co4ICF: Co-evolving Physics-Informed Surrogate and RL-based Pulse Optimizer for Inertial Confinement Fusion,"Jiatong Zhao, Tengyue Zhang, Yuhan Wang, Fuyuan Wu, Junchi Yan",10.1145/3770855,10.1145/3770855.3818998,https://doi.org/10.1145/3770855.3818998
97,Dataset,Sci-PRM: A Tool Aware Process Reward Model for Scientific Reasoning Verification,"Xiangyu Zhao, Henry Hengyuan Zhao, Yiheng Wang, Wanghan Xu, Yuhao Zhou, Qinglong Cao, Zhiwang Zhou, Lei Bai, Wenlong Zhang, Xiao-Ming Wu",10.1145/3770855,10.1145/3770855.3818999,https://doi.org/10.1145/3770855.3818999
98,Dataset,MLB: A Scenario-Driven Benchmark for Evaluating Large Language Models in Clinical Applications,"Qing He, Dongsheng Bi, Jianrong Lu, Minghui Yang, Zixiao Chen, Jiacheng Lu, Jing Chen, Nannan Du, Xiao Cui, Sijing Wu, Peng Xiang, Yingying Hu, Yi Guo, Chunpu Li, Shaoyang Li, Zhuo Dong, Ming Jiang, Shuai Guo, Liyun Feng, Jin Peng, Zhou Yang, Han Ying, Jie Zheng, Yujie Yang, Jian Wang, Jinjie Gu, Junwei Liu",10.1145/3770855,10.1145/3770855.3817448,https://doi.org/10.1145/3770855.3817448
99,Dataset,PipeMFL-240K: A Large-scale Dataset and Benchmark for Object Detection in Pipeline Magnetic Flux Leakage Imaging,"Tianyi Qu, Songxiao Yang, Haolin Wang, Huadong Song, Xiaoting Guo, Wenguang Hu, Guanlin Liu, Honghe Chen, Yafei Ou",10.1145/3770855,10.1145/3770855.3817449,https://doi.org/10.1145/3770855.3817449
100,Dataset,Investigating Reasoning in Large Language Models with Counterfactual Knowledge Graphs,"Fangfei Yan, Jianbo Yao, Michael K. Chen, Yizhou Sun, Qixin Zhang, Xikun Zhang, Renqiang Luo, Dacheng Tao",10.1145/3770855,10.1145/3770855.3817451,https://doi.org/10.1145/3770855.3817451
101,Dataset,NMRGym: A Comprehensive Benchmark for Nuclear Magnetic Resonance Based Molecular Structure Elucidation,"Zheng Fang, Chen Yang, Haitao Yu, Haoming Luo, Haitao He, Jiaqing Xie, Zhuo Yang, Yuqiang Li, Jun Xia",10.1145/3770855,10.1145/3770855.3817452,https://doi.org/10.1145/3770855.3817452
102,Dataset,FUSEP: A Multi-Center Benchmark for Diverse Tasks in Fetal Ultrasound Screening Early Pregnancy,"Bin Pu, Jiewen Yang, Liwen Wang, Ying Tan, Guannan He, Xingbo Dong, Qika Lin, Jiarong Guo, Lixian Yang, Zuozhu Liu, Shengli Li, Kenli Li",10.1145/3770855,10.1145/3770855.3817453,https://doi.org/10.1145/3770855.3817453
103,Dataset,FDABench: A Benchmark for Data Agents on Analytical Queries over Heterogeneous Data,"Ziting Wang, Shize Zhang, Haitao Yuan, Jinwei Zhu, Wei Dong, Gao Cong",10.1145/3770855,10.1145/3770855.3817454,https://doi.org/10.1145/3770855.3817454
104,Dataset,MultiTab: A Comprehensive Benchmark Suite for Multi-Dimensional Evaluation in Tabular Domains,"Kyungeun Lee, Moonjung Eo, Hye-Seung Cho, Dongmin Kim, Ye Seul Sim, Seoyoon Kim, Min-Kook Suh, Woohyung Lim",10.1145/3770855,10.1145/3770855.3817455,https://doi.org/10.1145/3770855.3817455
105,Dataset,MM-BRIGHT: A Multi-Task Multimodal Benchmark for Reasoning-Intensive Retrieval,"Abdelrahman Abdallah, Mohamed Darwish Mounis, Mahmoud Abdalla, Mahmoud SalahEldin Kasem, Mostafa Farouk Senussi, Mohamed Mahmoud, Mohammed Ali, Adam Jatowt, Hyun Soo Kang",10.1145/3770855,10.1145/3770855.3817457,https://doi.org/10.1145/3770855.3817457
106,Dataset,UrbanGraphEmbeddings: Learning and Evaluating Spatially Grounded Multimodal Embeddings for Urban Environments,"Jie Zhang, Xingtong Yu, Yuan Fang, Rudi Stouffs, Zdravko Trivic",10.1145/3770855,10.1145/3770855.3817458,https://doi.org/10.1145/3770855.3817458
107,Dataset,SAASBench: A Synthetic Antibody–antigen Specificity Benchmark,"Dmitry Umerenkov, Ivan Poddiakov",10.1145/3770855,10.1145/3770855.3817459,https://doi.org/10.1145/3770855.3817459
108,Dataset,BacktestBench: Benchmarking Large Language Models for Automated Quantitative Strategy Backtesting,"Zhensheng Wang, Wenmian Yang, Qingtai Wu, Lequan Ma, Yiquan Zhang, Weijia Jia",10.1145/3770855,10.1145/3770855.3817460,https://doi.org/10.1145/3770855.3817460
109,Dataset,Benchmarking Table Extraction from Heterogeneous Scientific PDF Documents,"Marijan Soric, Cécile Gracianne, Ioana Manolescu, Pierre Senellart",10.1145/3770855,10.1145/3770855.3817462,https://doi.org/10.1145/3770855.3817462
110,Dataset,RepoMod-Bench: A Benchmark for Code Repository Modernization via Implementation-Agnostic Testing,"Xuefeng Li, Nir Ben-Israel, Yotam Raz, Belal Ahmed, Doron Serebro, Antoine Raux",10.1145/3770855,10.1145/3770855.3817463,https://doi.org/10.1145/3770855.3817463
111,Dataset,scTranslation: A Comprehensive Benchmark for Single-Cell Multi-Omics Modality Translation,"Jiabei Cheng, Jingbo Zhou, Jun Xia, Changkai Li, Zhen Lei, Chang Yu, Stan Z. Li",10.1145/3770855,10.1145/3770855.3817464,https://doi.org/10.1145/3770855.3817464
112,Dataset,LocalSearchBench: Benchmarking Agentic Search in Real-World Local Life Services,"Hang He, Chuhuai Yue, Chengqi Dong, Mingxue Tian, Hao Chen, Zhenfeng Liu, Jiajun Chai, Xiaohan Wang, Yufei Zhang, Qun Liao, Guojun Yin, Wei Lin, Chengcheng Wan, Haiying Sun, Ting Su",10.1145/3770855,10.1145/3770855.3817466,https://doi.org/10.1145/3770855.3817466
113,Dataset,OmniEarth: A Benchmark for Evaluating Vision–Language Models in Geospatial Tasks,"Ronghao Fu, Haoran Liu, Weijie Zhang, Zhiwen Lin, Xiao Yang, Peng Zhang, Bo Yang",10.1145/3770855,10.1145/3770855.3817467,https://doi.org/10.1145/3770855.3817467
114,Dataset,FinTexTS: Financial Text-Paired Time-Series Dataset via Semantic-Based and Multi-Level Pairing,"Jaehoon Lee, Suhwan Park, Taeyoon Lim, Seunghan Lee, Jun Seo, Dongwan Kang, Hwanil Choi, Minjae Kim, Sungdong Yoo, Soonyoung Lee, Yongjae Lee, Wonbin Ahn",10.1145/3770855,10.1145/3770855.3817468,https://doi.org/10.1145/3770855.3817468
115,Dataset,ThermEval: A Structured Benchmark for Evaluation of Vision-Language Models on Thermal Imagery,"Ayush Shrivastava, Kirtan Gangani, Laksh Jain, Mayank Goel, Nipun Batra",10.1145/3770855,10.1145/3770855.3817469,https://doi.org/10.1145/3770855.3817469
116,Dataset,A Comprehensive Benchmark for Graph Textual Summarization,"Xiaoxuan Gou, Weiguo Zheng, Hanqing Guo, Yunjie Wang",10.1145/3770855,10.1145/3770855.3817470,https://doi.org/10.1145/3770855.3817470
117,Dataset,Passing the Turing Test on Screen: A Benchmark for Mobile GUI Agent Humanization,"Jiachen Zhu, Lingyu Yang, Rong Shan, Congmin Zheng, Zeyu Zheng, Weiwen Liu, Yong Yu, Weinan Zhang, Jianghao Lin",10.1145/3770855,10.1145/3770855.3817471,https://doi.org/10.1145/3770855.3817471
118,Dataset,SATA-Bench : Select All That Apply Benchmark For Multiple Choice Questions,"Weijie Xu, Shixian Cui, Xi Fang, Chi Xue, Stephanie Eckman, Chandan K Reddy",10.1145/3770855,10.1145/3770855.3817472,https://doi.org/10.1145/3770855.3817472
119,Dataset,Speak-to-Structure: Evaluating LLMs in Open-domain Natural Language-Driven Molecule Generation,"Jiatong Li, Junxian Li, Weida Wang, Yunqing Liu, Changmeng Zheng, Yatao Bian, Dongzhan Zhou, Xiao-Yong Wei, Qing Li",10.1145/3770855,10.1145/3770855.3817473,https://doi.org/10.1145/3770855.3817473
120,Dataset,GEM-Bench: A Benchmark for Ad-Injected Response Generation within Generative Engine Marketing,"Silan Hu, Shiqi Zhang, Yimin Shi, Xiaokui Xiao",10.1145/3770855,10.1145/3770855.3817474,https://doi.org/10.1145/3770855.3817474
121,Dataset,"OmniVul : A Holistic, Multi-Turn Conversational Benchmark for LLM-Based Vulnerability Assessment","Vishnu Teja Kandalam, Viet Duong, Xiaochang Li, Minghui Yin, Vamsi Shankar Simhadri, Hung Pham, Huajie Shao, Xiaokuan Zhang, Yue Xiao",10.1145/3770855,10.1145/3770855.3817475,https://doi.org/10.1145/3770855.3817475
122,Dataset,CrediBench: Web-Scale Network Data for Credibility Prediction,"Emma Kondrup, Sebastian Sabry, Hussein Abdallah, Zachary Yang, Jiaqi Xiong, Kellin Pelrine, James Zhou, Zhijin Guo, Michael M. Bronstein, Jean-François Godbout, Reihaneh Rabbany, Shenyang Huang",10.1145/3770855,10.1145/3770855.3817476,https://doi.org/10.1145/3770855.3817476
123,Dataset,FORGE: Forming Semantic Identifiers for Generative Retrieval in Industrial Datasets,"Kairui Fu, Tao Zhang, Shuwen Xiao, Ziyang Wang, Xinming Zhang, Chenchi Zhang, Yuliang Yan, Junjun Zheng, Xiangheng Kong, Shengyu Zhang, Kun Kuang, Yuning Jiang",10.1145/3770855,10.1145/3770855.3817477,https://doi.org/10.1145/3770855.3817477
124,Dataset,LiveMCPBench: Can Agents Navigate an Ocean of MCP Tools?,"Guozhao Mo, Wenliang Zhong, Jiawei Chen, Qianhao Yuan, Xuanang Chen, Yaojie Lu, Hongyu Lin, Ben He, Xianpei Han, Le Sun",10.1145/3770855,10.1145/3770855.3817478,https://doi.org/10.1145/3770855.3817478
125,Dataset,RAViG-Bench: A Benchmark for Retrieval-Augmented Visually-Rich Generation with Multi-Modal Automated Evaluation,"Qirui Hu, Shunlei Ning, Chong Bao, Guanyu Chen, Jiaotuan Wang, Wei Yang, Hao Chen, Xuepeng Jia, Wei Zhou, Guofeng Zhang",10.1145/3770855,10.1145/3770855.3817479,https://doi.org/10.1145/3770855.3817479
126,Dataset,TeleCom-Bench: How Far Are Large Language Models from Industrial Telecommunication Applications?,"Jieting Xiao, Yun Lin, Huizhen Qiu, Rui Ma, Chen Zhong, Dongyang Xu, Xiao Long, Qiaobo Hao, Ding Zou, Zhiguo Yang, Yanqin Gao, Fang Tan",10.1145/3770855,10.1145/3770855.3817480,https://doi.org/10.1145/3770855.3817480
127,Dataset,How Much Reasoning Do Retrieval-Augmented Models Add beyond LLMs? A Benchmarking Framework for Multi-Hop Inference over Hybrid Knowledge,"Junhong Lin, Bing Zhang, Song Wang, Ziyan Liu, Dan Gutfreund, Julian Shun, Yada Zhu",10.1145/3770855,10.1145/3770855.3817481,https://doi.org/10.1145/3770855.3817481
128,Dataset,"Beyond Knowledge to Agency: Evaluating Expertise, Autonomy, and Integrity in Finance with CNFinBench","Jinru Ding, Chao Ding, Yidong Jiang, Wenrao Pang, Boyi Xiao, Zhiqiang Liu, Jiayuan Chen, Yun Zhong, Tiantian Yuan, Junming Guan, Dawei Cheng, Jie Xu",10.1145/3770855,10.1145/3770855.3817482,https://doi.org/10.1145/3770855.3817482
129,Dataset,CLUBench: A Clustering Benchmark,"Feng Xiao, Dazhi Fu, Chris Ding, Jicong Fan",10.1145/3770855,10.1145/3770855.3817483,https://doi.org/10.1145/3770855.3817483
130,Dataset,"Step-TP: A Grounded, Step-Level Dataset with Chain-of-Thought Reasoning for LLM-Guided Tensor Program Optimization","Mengfan Liu, Da Zheng, Junwei Su, Chuan Wu",10.1145/3770855,10.1145/3770855.3817484,https://doi.org/10.1145/3770855.3817484
131,Dataset,TemporalBench: A Benchmark for Evaluating LLM-Based Agents on Contextual and Event-Informed Time Series Tasks,"Muyan Weng, Defu Cao, Wei Yang, Yashaswi Sharma, Yan Liu",10.1145/3770855,10.1145/3770855.3817485,https://doi.org/10.1145/3770855.3817485
132,Dataset,WebGen-V Bench: Structured Representation for Enhancing Visual Design in LLM-based Web Generation and Evaluation,"Kuang-Da Wang, Zhao Wang, Wei-Yao Wang, Yotaro Shimose, Shingo Takamatsu",10.1145/3770855,10.1145/3770855.3817486,https://doi.org/10.1145/3770855.3817486
133,Dataset,"Automating End-to-End Hybrid Query Processing: Benchmark, Solution, and Insights","Bo Li, Chenzhan Wang, Longkang Lin, Guoliang Li, Chen Lin",10.1145/3770855,10.1145/3770855.3817487,https://doi.org/10.1145/3770855.3817487
134,Dataset,MAC: A Conversion Rate Prediction Benchmark Featuring Labels Under Multiple Attribution Mechanisms,"Jinqi Wu, Sishuo Chen, Zhangming Chan, Yong Bai, Lei Zhang, Sheng Chen, Chenghuan Hou, Xiang-Rong Sheng, Han Zhu, Jian Xu, Bo Zheng, Chaoyou Fu",10.1145/3770855,10.1145/3770855.3817488,https://doi.org/10.1145/3770855.3817488
135,Dataset,SciHorizon-Gene: Benchmarking LLM for Life Sciences Inference from Gene Knowledge to Functional Understanding,"Xiaohan Huang, Meng Xiao, Chuan Qin, Qingqing Long, Jinmiao Chen, Yuanchun Zhou, Hengshu Zhu",10.1145/3770855,10.1145/3770855.3817489,https://doi.org/10.1145/3770855.3817489
136,Dataset,CausalFlip: A Benchmark for LLM Causal Judgment Beyond Semantic Matching,"Yuzhe Wang, Yaochen Zhu, Jundong Li",10.1145/3770855,10.1145/3770855.3817490,https://doi.org/10.1145/3770855.3817490
137,Dataset,From Statute to Control Flow: Span-Grounded Deontic Trees for Defeasible Scope Parsing,"Jian Chen, Siyuan Li, Chucheng Wan, Zixuan Yuan",10.1145/3770855,10.1145/3770855.3817491,https://doi.org/10.1145/3770855.3817491
138,Dataset,AISE-Bench: A Full-Cycle Curated Benchmark for Information Seeking on Academic Knowledge Graphs,"Fanjin Zhang, Zhengyang Wang, Ruixuan Huang, Kefan Zhang, Amy Xin, Yuanchun Wang, Shu Zhao, Evgeny Kharlamov, Jie Tang, Juanzi Li",10.1145/3770855,10.1145/3770855.3817492,https://doi.org/10.1145/3770855.3817492
139,Dataset,AFABench: A Generic Framework for Benchmarking Active Feature Acquisition,"Valter Schütz, Han Wu, Reza Rezvan, Linus Aronsson, Morteza Haghir Chehreghani",10.1145/3770855,10.1145/3770855.3817493,https://doi.org/10.1145/3770855.3817493
140,Dataset,AgentProcessBench: Diagnosing Step-Level Process Quality in Tool-Using Agents,"Shengda Fan, Xuyan Ye, Yupeng Huo, Zhi-Yuan Chen, Yiju Guo, Shenzhi Yang, Wenkai Yang, Shuqi Ye, Jingwen Chen, Haotian Chen, Xin Cong, Yankai Lin",10.1145/3770855,10.1145/3770855.3817494,https://doi.org/10.1145/3770855.3817494
141,Dataset,"In a Streaming World, Should You Stand Still- A Comprehensive Benchmark of Anomaly Detection in Streams","Magali Parrino, Antoine Ajenjo, Emmanuel Remy, Pierre Stephan, Pierre Senellart, Paul Boniol",10.1145/3770855,10.1145/3770855.3817495,https://doi.org/10.1145/3770855.3817495
142,Dataset,MirrorBench: A Benchmark to Evaluate Conversational User-Proxy Agents for Human-Likeness,"Ashutosh Hathidara, Julien Yu, Vaishali Senthil, Sebastian Schreiber, Anil Babu Ankisettipalli",10.1145/3770855,10.1145/3770855.3817496,https://doi.org/10.1145/3770855.3817496
143,Dataset,FD-Bench: A Modular and Fair Benchmark for Data-driven Fluid Simulation,"Haixin Wang, Ruoyan Li, Fred Xu, Fang Sun, Kaiqiao Han, Zijie Huang, Ching Chang, Xiao Luo, Wei Wang, Yizhou Sun",10.1145/3770855,10.1145/3770855.3817497,https://doi.org/10.1145/3770855.3817497
144,Dataset,MobilityBench: A Benchmark for Evaluating Route-Planning Agents in Real-World Mobility Scenarios,"Zhiheng Song, Jingshuai Zhang, Chuan Qin, Chao Wang, Chao Chen, Longfei Xu, Kaikui Liu, Xiangxiang Chu, Hengshu Zhu",10.1145/3770855,10.1145/3770855.3817498,https://doi.org/10.1145/3770855.3817498
145,Dataset,Accelerating MHC-II Epitope Discovery via Multi-Scale Prediction in Antigen Presentation,"Yue Wan, Jiayi Yuan, Zhiwei Feng, Xiaowei Jia",10.1145/3770855,10.1145/3770855.3817499,https://doi.org/10.1145/3770855.3817499
146,Dataset,DocRetriever: A Plug-and-Play Framework for Multimodal Document Retrieval with Comprehensive Benchmark,"Ruofan Hu, Menghui Zhu, Jieming Zhu, Bo Chen, Shengyang Xu, Minjie Hong, Xiaoda Yang, Sashuai Zhou, Li Tang, Tao Jin, Zhou Zhao",10.1145/3770855,10.1145/3770855.3817680,https://doi.org/10.1145/3770855.3817680
147,Dataset,AeroWF: A Geometric Spectral-Temporal Dual-Stream Learning Framework for Aerodrome Weather Forecasting,"Xinyu Li, Yunyi Huang, Quan Fang, Yang Yang, Can Zhao, Kaiquan Cai",10.1145/3770855,10.1145/3770855.3817822,https://doi.org/10.1145/3770855.3817822
148,Dataset,Uncovering Competing Poisoning Attacks in Retrieval-Augmented Generation,"Liuji Chen, Xiaofang Yang, Yuanzhuo Lu, Jinghao Zhang, Xin Sun, Qiang Liu, Shu Wu, Jing Dong, Liang Wang",10.1145/3770855,10.1145/3770855.3818119,https://doi.org/10.1145/3770855.3818119
149,Dataset,Permissive-Washing in the Open AI Supply Chain: A Large-Scale Audit of License Integrity,"James Jewitt, Gopi Krishnan Rajbahadur, Hao Li, Bram Adams, Ahmed E. Hassan",10.1145/3770855,10.1145/3770855.3818130,https://doi.org/10.1145/3770855.3818130
150,Dataset,One Sequential Recommendation Model Pretrained from Synthetic Priors Predicts Multiple Datasets,"Woosung Kang, Jiwon Jeong, Jonghyeok Shin, Jeongwhan Choi, Noseong Park",10.1145/3770855,10.1145/3770855.3818142,https://doi.org/10.1145/3770855.3818142
151,Dataset,SEDD: Scalable and Efficient Dataset Deduplication with GPUs,"Youngjun Son, Chaewon Kim, Jaejin Lee",10.1145/3770855,10.1145/3770855.3818161,https://doi.org/10.1145/3770855.3818161
152,Dataset,Discovering and Alleviating Data Leakage in Staytime Prediction for Live Streaming Recommendation,"Weihao Liu, Xiaopeng Ye, Chen Zhang, Haiyuan Zhao, Xiaoyan Zhao, Xiao Zhang, Jun Xu",10.1145/3770855,10.1145/3770855.3818187,https://doi.org/10.1145/3770855.3818187
153,Dataset,GraphMind: Unveiling Scientific Reasoning through Contextual Graphs for Novelty Assessment,"Italo Luis da Silva, Hanqi Yan, Lin Gui, Yulan He",10.1145/3770855,10.1145/3770855.3818195,https://doi.org/10.1145/3770855.3818195
154,Dataset,"m 3 BERT: A Modern, Multi-lingual, Matryoshka Bidirectional Encoder","Yaoxiang Wang, Simiao Zuo, Qingguo Hu, Yucheng Ding, Yeyun Gong, Jian Jiao, Jinsong Su",10.1145/3770855,10.1145/3770855.3818308,https://doi.org/10.1145/3770855.3818308
155,Dataset,AdPilot: Towards Fully Autonomous Advertising Delivery via Agentic Reinforcement Learning,"Shuoshuo Sun, Qi He, Xiaoting Li, Ziyang Song, Shengqi Dai, Ruize Wang, Ying Cheng, Zhangbin Zhu, Lingling Yao, Lei Xiao, Haijie Gu, Jie Jiang",10.1145/3770855,10.1145/3770855.3818315,https://doi.org/10.1145/3770855.3818315
156,Dataset,Bridging the Gap: Real-Time Cost Control for Autobidding,"Bingzhe Wang, Bo Shen, Yuejia Dou, Qi Qi, Ruohan Qian, Changyuan Li, Xin Yuan, Bin Zou, Wen Yi, Zhi Guo, Shuanglong Li, Lin Liu, Yixuan Zhang, Yixin Su, Wenqiang Liu",10.1145/3770855,10.1145/3770855.3818329,https://doi.org/10.1145/3770855.3818329
157,Dataset,CEDAR: Controlled and Event-Driven Demand Forecasting via Residual Decomposition,"Junjie Meng, Ranxu Zhang, Zi-an Zhang, Shujun Liu, Xiaoning Qi, Xiaozhou Xu, Yanyong Zhang, Hui Xiong, Chao Wang",10.1145/3770855,10.1145/3770855.3818338,https://doi.org/10.1145/3770855.3818338
158,Dataset,DynaTree: Dynamic Agentic Retrieval Tree for Time-Sensitive News Retrieval,"Siyuan Qi, Xinyuan Wang, Yingxuan Yang, Haochuan Guo, Jianghao Lin, Weiwen Liu, Yong Yu, Weinan Zhang",10.1145/3770855,10.1145/3770855.3818386,https://doi.org/10.1145/3770855.3818386
159,Dataset,ReplicatorBench: Benchmarking LLM Agents for Replicability in Social and Behavioral Sciences,"Bang Nguyen, Dominik Soós, Qian Ma, Rochana R. Obadage, Zack Ranjan, Sai Koneru, Timothy M. Errington, Shakhlo Nematova, Sarah Rajtmajer, Jian Wu, Meng Jiang",10.1145/3770855,10.1145/3770855.3819003,https://doi.org/10.1145/3770855.3819003
