No,Type,Title,Authors,Track,DOI,Paper_Link,PDF_Link
205,Method,Lightweight Gating Mechanism For Rnns With Sech-Based Vector Gates,"Fujita, Tomohiro; Kawanishi, Yasutomo",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_13,https://doi.org/10.1007/978-3-032-31920-3_13,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_13
206,Method,Leveraging Human Feedback For Semantically-Relevant Skill Discovery,"Hussonnois, Maxence; Karimpanal, Thommen George; Rana, Santu",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_14,https://doi.org/10.1007/978-3-032-31920-3_14,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_14
207,Method,Directional Selective Filters For Guiding Spiking Neural Networks In Event-Based Optical Flow Estimation,"Benjelloun, Doha; Roussel, David; Bonardi, Fabien; Bouchafa, Samia",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_18,https://doi.org/10.1007/978-3-032-31920-3_18,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_18
208,Method,Extracting Insights From Structured Data Using Hierarchical Clustering Of Itemsets And Llm Based Summarization,"Satija, Sanchit; Rawal, Dhar",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_20,https://doi.org/10.1007/978-3-032-31920-3_20,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_20
209,Method,Gradient Guided Lora For Stable Fine-Tuning Of Llms,"Ma, Yuan; Yang, Peipei; fang, hongjian; Zhang, Xu-Yao",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_21,https://doi.org/10.1007/978-3-032-31920-3_21,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_21
210,Method,Fedadas: Communication-Efficient Federated Distillation For On-Device Driver Yawn Recognition In Vehicular Networks,"Mujtaba, Ahmed; Radchenko, Gleb; Masana, Marc; Prodan, Radu",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_23,https://doi.org/10.1007/978-3-032-31920-3_23,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_23
211,Method,Serc: Ldpc-Inspired Semantic Error Correction For Retrieval-Augmented Generation,"Kim, Gyumin; Park, Juhwan; Kim, Jaeha; Han, Seunggyun; Son, Kyungrak; Jang, Ikbeom",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_25,https://doi.org/10.1007/978-3-032-31920-3_25,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_25
212,Method,Sam2 R-Cnn: Transferring Sam 2 Knowledge For Data Efficient Instance Segmentation,"Gharbage, Mehdi; Chateau, Thierry ; Teulière, Céline ; Bouges, Pierre",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_27,https://doi.org/10.1007/978-3-032-31920-3_27,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_27
213,Method,Sync-Flow: Synchronization-Aware One-Step Generative Model For Audio-Visual Speech Enhancement,"Liu, Yichen; Wang, Weiqiang",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_28,https://doi.org/10.1007/978-3-032-31920-3_28,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_28
214,Method,Cvglobal And Zesco: Geographically Balanced Cross-View Zero-Shot Orientation Estimation,"Russo, Leonardo; Marcos, Diego; Fraga Dantas, Cassio; Ienco, Dino",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_30,https://doi.org/10.1007/978-3-032-31920-3_30,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_30
215,Method,Comparative Evaluation Of Deep Learning Architectures And Training Strategies For Diabetic Retinopathy Classification,"BenHabirech, Mohamed; Belhadj, Mourad; Tamzalit, Dalila; Aiadi, Oussama",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_32,https://doi.org/10.1007/978-3-032-31920-3_32,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_32
216,Method,Complexity-Efficient Deep Learning For Breast Cancer Detection Using Bi-Rads Descriptors,"Ben-Artzi, Gil",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_33,https://doi.org/10.1007/978-3-032-31920-3_33,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_33
217,Method,Llm-Empowered Dual Exploration-Exploitation Framework For Sequential Recommendation,"Zhu, Qianyang; Yang, Bo; Zhou, Zigu; Lu, Yimeng; Liu, Wei; Chen, Chenrui",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_34,https://doi.org/10.1007/978-3-032-31920-3_34,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_34
218,Method,"Fedsfa: Federating Spikes Fired, Approximately","Mateus Martins, Alice Evelyn; Nasrollahi, Kamal",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_35,https://doi.org/10.1007/978-3-032-31920-3_35,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_35
219,Method,Efficient Concept Unlearning In Latent Diffusion Models Via Feature Caching,"Sharma, Mridul; Hase, Ajinkya Prakash; Kancharla, Parimala",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_37,https://doi.org/10.1007/978-3-032-31920-3_37,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_37
220,Method,Lingml: Linguistic-Informed Machine Learning For Enhanced Fake News Detection,"Singh, Jasraj; Liu, Fang; Xu, Hong; Ng, Bee Chin; Zhang, Wei",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_40,https://doi.org/10.1007/978-3-032-31920-3_40,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_40
221,Method,Closed-Loop Llm Discovery Of Non-Standard Channel Priors In Vision Models,"Uzun, Tolgay Atinc; Ignatov, Dmytro; Timofte, Radu",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_42,https://doi.org/10.1007/978-3-032-31920-3_42,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_42
222,Method,Learning Illumination-Invariant Representations For Vehicle Re-Identification,"Panda, Arabinda; Dogra, Debi ; Dey, Partha",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_45,https://doi.org/10.1007/978-3-032-31920-3_45,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_45
223,Method,Cross-Domain Transfer Of Hyperspectral Foundation Models,"Theisen, Nick; Neubert, Peer",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31920-3_47,https://doi.org/10.1007/978-3-032-31920-3_47,https://link.springer.com/content/pdf/10.1007/978-3-032-31920-3_47
224,Method,From Gameplay Traces To Game Mechanics: Causal Induction With Large Language Models,"Jiwatode, Mohit; Dockhorn, Alexander; Rosenhahn, Bodo",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_1,https://doi.org/10.1007/978-3-032-31927-2_1,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_1
225,Method,Discrete World Models Via Regularization,"Bizzaro, Davide; Serafini, Luciano",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_6,https://doi.org/10.1007/978-3-032-31927-2_6,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_6
226,Method,Qsfl: A Quasi-Sequential Federated Learning Framework With Performance-Aware Aggregation,"Aich, Utathya; Neogi, Soham; Sengupta, Antariksh; Bhanja, Hrishikesh; Gulvanskii, Vyacheslav; Kaplun, Dmitrii; Sarkar, Ram",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_9,https://doi.org/10.1007/978-3-032-31927-2_9,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_9
227,Method,Dastatformer: A Hybrid Multibranch Transformer With Statistical Feature Integration For Das-Based Pattern Recognitions,"Dione, Michel; Lonlac, Jerry; Louis, Helene; Lecoeuche, Stephane; Fleury, Anthony",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_13,https://doi.org/10.1007/978-3-032-31927-2_13,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_13
228,Method,Quartet Of Experts: Multi-Aspect Semantic Guidance For Few-Shot Learning,"Ródenas Cumplido, Javier; Aguilar, Eduardo; Radeva, Petia",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_16,https://doi.org/10.1007/978-3-032-31927-2_16,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_16
229,Method,Graph-Based Manifold Learning For Resource Allocation Optimization In Data Center Networks,"Kim, Ye Ha; Leung, Oscar; Kang, Lyn",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_22,https://doi.org/10.1007/978-3-032-31927-2_22,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_22
230,Method,Contextual Scalarisation Thompson Sampling For Multi-Objective Decisions In Public Media,"Maetz, Theo; Guillet, Luc; Cavallaro, Andrea",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_24,https://doi.org/10.1007/978-3-032-31927-2_24,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_24
231,Method,Staer: Temporal Aligned Rehearsal For Continual Spiking Neural Network,"Gianferrari, Matteo; Moussadek, Omayma; Salami, Riccardo; Fiorini, Cosimo; Tartarini, Lorenzo; Gandolfi, Daniela; Calderara, Simone",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_26,https://doi.org/10.1007/978-3-032-31927-2_26,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_26
232,Method,A Pre-Image Representer Theorem In Machine Learning,"Honeine, Paul",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_27,https://doi.org/10.1007/978-3-032-31927-2_27,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_27
233,Method,AGMM-ADP: An Approximated Gaussian Mixture Model Approach Combined with an Adaptive Dynamic Programming for Multi-threshold Detection,"Gabr, Mohamed",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_30,https://doi.org/10.1007/978-3-032-31927-2_30,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_30
234,Method,Accelerating Vision Foundation Models With Drop-In Depthwise Convolution,"Scribano, Carmelo; Mahdi, Mohammad; Prisadnikov, Nedyalko; Fu, Yuqian; Franchini, Giorgia; Paudel, Danda; Bertogna, Marko; Van Gool, Luc",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_31,https://doi.org/10.1007/978-3-032-31927-2_31,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_31
235,Method,Temporal Modeling With Feature Fusion For Autism Spectrum Disorder Detection From Skeletal Motion,"La Quatra, Moreno; Cammarata, Vito; Trovato, Gabriele; Conti, Vincenzo; Salerno, Valerio Mario; Sorce, Salvatore; Cilia, Nicole",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_33,https://doi.org/10.1007/978-3-032-31927-2_33,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_33
236,Method,Aero-Detr: Coarse-To-Fine Runway Extraction Via Orientation-Normalized Marking Detection,"Dhulipudi, Durga Prasad; K S, Rajan; Raja, Sachin",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_34,https://doi.org/10.1007/978-3-032-31927-2_34,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_34
237,Method,Ab2Nb: A Physics-Guided Framework For Converting Antibodies Into Nanobodies,"Wu, Sipeng; Li, Hongzong; Ma, Jiahao; Qian, Jiayu; Liang, Zi; Tang, Shiqin; Hu, Ye-Fan; Huang, Jian-Dong",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31927-2_47,https://doi.org/10.1007/978-3-032-31927-2_47,https://link.springer.com/content/pdf/10.1007/978-3-032-31927-2_47
238,Method,Reliability-Aware Citizen Science For Environmental Machine Learning,"Resende, Hugo; Neto, Eduardo; Cappabianco, Fabio; Fazenda, Álvaro; Faria, Fabio",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_1,https://doi.org/10.1007/978-3-032-31930-2_1,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_1
239,Method,Deep Spatiotemporal Forecasting From Privacy-Preserving Mobility Traces,"Froehlich, Philipp; Chouchane, Amine; Li, Qi; Ben Hamdene, Sarra; Dagtekin, Deniz; Dauth, Benjamin; Koeppl, Heinz",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_6,https://doi.org/10.1007/978-3-032-31930-2_6,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_6
240,Method,Pap-Nf: Probabilistic Long-Term Time Series Forecasting Via Prefix-As-Prompt Reprogramming And Normalizing Flows,"Kim, Minju; Hur, Youngbum",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_7,https://doi.org/10.1007/978-3-032-31930-2_7,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_7
241,Method,Anomaly Detection Using Density Adaptive Tree Based Clustering,"Boral, Subhadip; Ghosal, Sagnik; Ghosh, Ashish",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_9,https://doi.org/10.1007/978-3-032-31930-2_9,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_9
242,Method,Sigref: Verification-Driven Reflection For Faithful Paper-To-Code Development,"Zhou, Mingyang; Yao, Quanming; Du, Lun; Wei, Lanning; Zheng, Da",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_12,https://doi.org/10.1007/978-3-032-31930-2_12,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_12
243,Method,Huemanity: Probing Fine-Grained Visual Perception In Mllms,"Grover, Rynaa; Tamarapalli, Jayant Sravan; Yerramilli, Sahiti; Pande, Nilay",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_13,https://doi.org/10.1007/978-3-032-31930-2_13,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_13
244,Method,Layer-Wise Diagnostic Probing To Enhance Selectivity In Machine Unlearning,"Vurity, Anudeep; Yan, Zhisheng; Albanese, Massimiliano",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_15,https://doi.org/10.1007/978-3-032-31930-2_15,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_15
245,Method,Robust Representation Learning In Masked Autoencoders,"Shrivastava, Anika; Rameshan, Renu; Agnihotri, Samar",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_16,https://doi.org/10.1007/978-3-032-31930-2_16,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_16
246,Method,Evaluating Machine Unlearning In Fingerphoto Presentation Attack Detection,"Vurity, Anudeep; Yan, Zhisheng ; Albanese, Massimiliano",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_17,https://doi.org/10.1007/978-3-032-31930-2_17,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_17
247,Method,Symmamba: A Symmetric Dual-Stream Framework For Multivariate Time Series Forecasting,"Yan, Shuangshuang; Zou, Hang; Liu, Qing; Qiu, Xianchao;  Zhang, Dexin; Zhang, Hui",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_20,https://doi.org/10.1007/978-3-032-31930-2_20,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_20
248,Method,Ican: Information Capacity Approximate Network For Estimating Regression Model Confidence,"Zanyovka, Shuki; Regev, Nir; Shabtai, Asaf",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_21,https://doi.org/10.1007/978-3-032-31930-2_21,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_21
249,Method,H2Gkt: A Hybrid Heterogeneous Graph Framework For Knowledge Tracing,"Azizian Foumani, Arash; Qi, Xiaojun",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_23,https://doi.org/10.1007/978-3-032-31930-2_23,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_23
250,Method,Kash: 1-Bit Key-Value Cache Quantizaiton Via Asymmetric Hashing,"Zhang, Yifan; Hu, Qinghao; Wei, Zhihui; Cheng, Jian",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_25,https://doi.org/10.1007/978-3-032-31930-2_25,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_25
251,Method,Beyond Co-Existence: Measuring Attribute Binding Hallucinations In Audio-Language Models,"Kim, Mingi; Kwon, Minchol; Ma, Minuk; Pham, Trung X. ; Kim, Junyeong",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_26,https://doi.org/10.1007/978-3-032-31930-2_26,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_26
252,Method,East-Spl: Event-Aware Statistical Tiling For Decomposable Soccer Player Localization With An Auxiliary Rejection Network,"Chaman Motlagh, Abolfazl; Nilsson, Mikael",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_28,https://doi.org/10.1007/978-3-032-31930-2_28,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_28
253,Method,Optimizing Three Critical Factors For Practical And Effective Ood Detection Fine-Tuning,"Choi, Hyunjun; Chung, JaeHo; Jeong, Hawook",T1: Machine Learning and Artificial Intelligence in Pattern Recognition,10.1007/978-3-032-31930-2_29,https://doi.org/10.1007/978-3-032-31930-2_29,https://link.springer.com/content/pdf/10.1007/978-3-032-31930-2_29
